step,throughput,mean_queue,max_queue,prop_congested_edges,prop_congested_nodes,delivered_cum,dropped_cum,generated_cum,mean_gen_rate
83,16,3.04,10,0.3076923076923077,0.24,1018,689,1859,0.5
84,14,3.04,10,0.3333333333333333,0.24,1032,700,1884,0.5
85,12,3.02,10,0.46,0.24,1044,707,1902,0.5
86,14,2.92,10,0.38461538461538464,0.22,1058,718,1922,0.5
87,12,3.06,10,0.41379310344827586,0.24,1070,731,1954,0.5
88,16,2.98,10,0.4067796610169492,0.18,1086,743,1978,0.5
89,14,3.04,10,0.35384615384615387,0.18,1100,754,2006,0.5
90,9,3.12,10,0.35384615384615387,0.22,1109,763,2028,0.5
91,17,2.86,10,0.3076923076923077,0.22,1126,777,2046,0.5
92,15,2.8,10,0.42592592592592593,0.2,1141,785,2066,0.5
93,14,2.88,10,0.42105263157894735,0.2,1155,794,2093,0.5
94,10,2.8,10,0.4,0.18,1165,807,2112,0.5
95,8,2.74,10,0.44680851063829785,0.18,1173,815,2125,0.5
96,8,2.76,10,0.4791666666666667,0.18,1181,825,2144,0.5
97,10,2.8,10,0.41818181818181815,0.18,1191,837,2168,0.5
98,15,2.8,10,0.4262295081967213,0.18,1206,850,2196,0.5
99,10,2.8,10,0.45614035087719296,0.2,1216,863,2219,0.5
100,8,2.78,10,0.45454545454545453,0.2,1224,877,2240,0.5
101,9,2.82,10,0.3275862068965517,0.2,1233,887,2261,0.5
102,16,2.74,10,0.4444444444444444,0.2,1249,896,2282,0.5
103,10,2.72,10,0.39655172413793105,0.18,1259,907,2302,0.5
104,12,2.78,10,0.3333333333333333,0.2,1271,916,2326,0.5
105,11,2.82,10,0.4107142857142857,0.18,1282,924,2347,0.5
106,16,2.76,10,0.31746031746031744,0.2,1298,931,2367,0.5
107,14,2.7,10,0.32786885245901637,0.18,1312,941,2388,0.5
108,11,2.72,10,0.3793103448275862,0.22,1323,951,2410,0.5
109,10,2.88,10,0.39344262295081966,0.2,1333,961,2438,0.5
110,12,2.8,10,0.3728813559322034,0.2,1345,971,2456,0.5
111,12,2.78,10,0.3225806451612903,0.2,1357,984,2480,0.5
112,13,2.88,10,0.39655172413793105,0.2,1370,991,2505,0.5
113,14,2.84,10,0.3709677419354839,0.2,1384,1000,2526,0.5
114,13,2.76,10,0.3225806451612903,0.2,1397,1011,2546,0.5
115,13,2.8,10,0.4166666666666667,0.2,1410,1020,2570,0.5
116,18,2.78,10,0.375,0.2,1428,1028,2595,0.5
117,19,2.86,10,0.2972972972972973,0.18,1447,1035,2625,0.5
118,15,2.96,10,0.323943661971831,0.18,1462,1046,2656,0.5
119,12,3.06,10,0.4915254237288136,0.2,1474,1055,2682,0.5
120,11,3.1,10,0.40625,0.18,1485,1067,2707,0.5
121,15,2.92,10,0.421875,0.22,1500,1084,2730,0.5
122,11,3.04,10,0.3442622950819672,0.22,1511,1094,2757,0.5
123,9,3.1,10,0.4666666666666667,0.2,1520,1106,2781,0.5
124,15,2.98,10,0.39344262295081966,0.2,1535,1117,2801,0.5
125,17,2.94,10,0.3968253968253968,0.2,1552,1128,2827,0.5
126,15,2.96,10,0.4482758620689655,0.22,1567,1135,2850,0.5
127,9,2.9,10,0.4230769230769231,0.22,1576,1148,2869,0.5
128,11,3.04,10,0.4444444444444444,0.26,1587,1157,2896,0.5
129,12,2.98,10,0.41509433962264153,0.22,1599,1167,2915,0.5
130,10,3.04,10,0.4107142857142857,0.18,1609,1179,2940,0.5
131,11,2.96,10,0.46938775510204084,0.18,1620,1188,2956,0.5
132,11,2.9,10,0.4230769230769231,0.2,1631,1198,2974,0.5
133,11,2.84,10,0.40384615384615385,0.2,1642,1209,2993,0.5
134,15,2.88,10,0.3220338983050847,0.18,1657,1217,3018,0.5
135,11,2.92,10,0.41379310344827586,0.2,1668,1225,3039,0.5
136,14,3.02,10,0.3709677419354839,0.22,1682,1234,3067,0.5
137,12,3.02,10,0.36065573770491804,0.2,1694,1244,3089,0.5
138,17,3.12,10,0.352112676056338,0.22,1711,1254,3121,0.5
139,17,3.06,10,0.38095238095238093,0.2,1728,1264,3145,0.5
140,8,3.08,10,0.45454545454545453,0.22,1736,1276,3166,0.5
141,14,3.18,10,0.36363636363636365,0.24,1750,1284,3193,0.5
142,17,3.12,10,0.35714285714285715,0.22,1767,1295,3218,0.5
143,15,3.14,10,0.34328358208955223,0.22,1782,1305,3244,0.5
144,13,3.14,10,0.39344262295081966,0.26,1795,1315,3267,0.5
145,17,3.2,10,0.3333333333333333,0.24,1812,1322,3294,0.5
146,11,3.26,10,0.3230769230769231,0.24,1823,1336,3322,0.5
147,13,3.2,10,0.38333333333333336,0.24,1836,1348,3344,0.5
148,11,3.22,10,0.39655172413793105,0.24,1847,1357,3365,0.5
149,12,3.18,10,0.423728813559322,0.26,1859,1366,3384,0.5
150,13,3.16,10,0.46296296296296297,0.26,1872,1376,3406,0.5
151,14,3.22,10,0.3548387096774194,0.26,1886,1382,3429,0.5
152,15,3.1,10,0.42857142857142855,0.26,1901,1393,3449,0.5
153,10,3.16,10,0.4107142857142857,0.22,1911,1403,3472,0.5
154,13,3.18,10,0.41379310344827586,0.24,1924,1412,3495,0.5
155,14,3.14,10,0.5,0.24,1938,1418,3513,0.5
156,17,3.06,10,0.375,0.22,1955,1423,3531,0.5
157,11,3.18,10,0.42857142857142855,0.24,1966,1430,3555,0.5
158,18,3.12,10,0.38095238095238093,0.16,1984,1439,3579,0.5
159,12,3.22,10,0.375,0.2,1996,1448,3605,0.5
160,17,3.26,10,0.40625,0.24,2013,1455,3631,0.5
161,10,3.2,10,0.38333333333333336,0.24,2023,1469,3652,0.5
162,11,3.08,10,0.5306122448979592,0.24,2034,1477,3665,0.5
163,11,3.14,10,0.3548387096774194,0.24,2045,1486,3688,0.5
164,13,3.06,10,0.30158730158730157,0.26,2058,1497,3708,0.5
165,16,2.98,10,0.3508771929824561,0.22,2074,1504,3727,0.5
166,14,3.04,10,0.4,0.22,2088,1511,3751,0.5
167,11,3.1,10,0.41379310344827586,0.22,2099,1522,3776,0.5
168,12,3.1,10,0.4642857142857143,0.24,2111,1530,3796,0.5
169,15,3.14,10,0.4032258064516129,0.22,2126,1540,3823,0.5
170,13,3.04,10,0.5961538461538461,0.22,2139,1548,3839,0.5
171,9,3.08,10,0.41379310344827586,0.22,2148,1556,3858,0.5
172,13,2.96,10,0.43103448275862066,0.24,2161,1566,3875,0.5
173,11,3.04,10,0.38095238095238093,0.22,2172,1578,3902,0.5
174,15,3.0,10,0.43859649122807015,0.22,2187,1591,3928,0.5
175,10,3.06,10,0.3709677419354839,0.22,2197,1601,3951,0.5
176,11,3.02,10,0.42105263157894735,0.26,2208,1609,3968,0.5
177,12,3.06,10,0.3709677419354839,0.22,2220,1621,3994,0.5
178,14,3.04,10,0.45,0.22,2234,1632,4018,0.5
179,13,3.02,10,0.4262295081967213,0.22,2247,1644,4042,0.5
180,10,3.02,10,0.48148148148148145,0.22,2257,1656,4064,0.5
181,10,2.94,10,0.3898305084745763,0.22,2267,1669,4083,0.5
182,9,3.02,10,0.39285714285714285,0.22,2276,1679,4106,0.5
183,14,2.92,10,0.41509433962264153,0.22,2290,1685,4121,0.5
184,14,2.96,10,0.423728813559322,0.22,2304,1695,4147,0.5
185,7,3.12,10,0.43333333333333335,0.22,2311,1706,4173,0.5
186,9,3.14,10,0.4745762711864407,0.24,2320,1716,4193,0.5
187,16,3.06,10,0.43333333333333335,0.22,2336,1726,4215,0.5
188,12,3.18,10,0.35294117647058826,0.2,2348,1736,4243,0.5
189,13,3.28,10,0.43283582089552236,0.22,2361,1742,4267,0.5
190,14,3.2,10,0.55,0.22,2375,1753,4288,0.5
191,15,3.34,10,0.4057971014492754,0.24,2390,1760,4317,0.5
192,12,3.4,10,0.417910447761194,0.24,2402,1773,4345,0.5
193,15,3.44,10,0.45588235294117646,0.24,2417,1781,4370,0.5
194,17,3.32,10,0.484375,0.24,2434,1788,4388,0.5
195,15,3.16,10,0.5272727272727272,0.24,2449,1797,4404,0.5
196,16,3.06,10,0.5283018867924528,0.24,2465,1804,4422,0.5
197,10,3.06,10,0.48148148148148145,0.22,2475,1812,4440,0.5
198,15,3.1,10,0.38095238095238093,0.22,2490,1818,4463,0.5
199,14,3.12,10,0.40298507462686567,0.22,2504,1831,4491,0.5
200,13,3.12,10,0.46551724137931033,0.22,2517,1839,4512,0.5
201,15,2.98,10,0.5,0.2,2532,1848,4529,0.5
202,15,2.88,10,0.4426229508196721,0.2,2547,1859,4550,0.5
203,17,2.84,10,0.43103448275862066,0.18,2564,1863,4569,0.5
204,12,2.76,10,0.43636363636363634,0.18,2576,1875,4589,0.5
205,12,2.86,10,0.39655172413793105,0.2,2588,1884,4615,0.5
206,9,2.9,10,0.35,0.2,2597,1894,4636,0.5
207,16,2.86,10,0.45614035087719296,0.16,2613,1902,4658,0.5
208,8,2.98,10,0.4098360655737705,0.2,2621,1912,4682,0.5
209,11,3.02,10,0.4166666666666667,0.22,2632,1920,4703,0.5
210,13,3.02,10,0.4032258064516129,0.24,2645,1932,4728,0.5
211,14,2.9,10,0.4166666666666667,0.2,2659,1944,4748,0.5
212,16,2.82,10,0.46296296296296297,0.2,2675,1950,4766,0.5
213,13,2.86,10,0.4,0.2,2688,1958,4789,0.5
214,8,2.94,10,0.4423076923076923,0.2,2696,1964,4807,0.5
215,14,2.94,10,0.4032258064516129,0.22,2710,1973,4830,0.5
216,16,2.84,10,0.4918032786885246,0.2,2726,1986,4854,0.5
217,10,2.86,10,0.44642857142857145,0.2,2736,1995,4874,0.5
218,12,2.78,10,0.42592592592592593,0.2,2748,2007,4894,0.5
219,14,2.64,10,0.43636363636363634,0.16,2762,2017,4911,0.5
220,7,2.72,10,0.3888888888888889,0.18,2769,2027,4932,0.5
221,17,2.64,10,0.39285714285714285,0.16,2786,2036,4954,0.5
222,11,2.72,10,0.3275862068965517,0.2,2797,2044,4977,0.5
223,14,2.7,10,0.3728813559322034,0.2,2811,2056,5002,0.5
224,11,2.78,10,0.39655172413793105,0.18,2822,2069,5030,0.5
225,12,2.8,10,0.43103448275862066,0.16,2834,2075,5049,0.5
226,12,2.88,10,0.3870967741935484,0.2,2846,2085,5075,0.5
227,13,2.8,10,0.43103448275862066,0.22,2859,2096,5095,0.5
228,8,2.8,10,0.38596491228070173,0.2,2867,2109,5116,0.5
229,14,2.74,10,0.35,0.24,2881,2119,5137,0.5
230,11,2.78,10,0.3728813559322034,0.24,2892,2130,5161,0.5
231,13,2.62,10,0.39622641509433965,0.2,2905,2143,5179,0.5
232,7,2.78,10,0.29508196721311475,0.22,2912,2154,5205,0.5
233,14,2.84,10,0.38461538461538464,0.22,2926,2163,5231,0.5
234,15,2.84,10,0.4666666666666667,0.22,2941,2169,5252,0.5
235,16,2.92,10,0.35714285714285715,0.24,2957,2179,5282,0.5
236,14,2.76,10,0.4528301886792453,0.2,2971,2188,5297,0.5
237,13,2.74,10,0.38596491228070173,0.2,2984,2199,5320,0.5
238,10,2.78,10,0.5106382978723404,0.24,2994,2203,5336,0.5
239,13,2.84,10,0.4528301886792453,0.22,3007,2209,5358,0.5
240,13,2.94,10,0.39344262295081966,0.22,3020,2216,5383,0.5
241,11,2.88,10,0.4528301886792453,0.22,3031,2222,5397,0.5
242,16,2.86,10,0.3333333333333333,0.2,3047,2231,5421,0.5
243,10,2.82,10,0.3333333333333333,0.18,3057,2239,5437,0.5
244,15,2.84,10,0.42857142857142855,0.22,3072,2249,5463,0.5
245,14,2.94,10,0.3770491803278688,0.2,3086,2257,5490,0.5
246,10,2.86,10,0.47058823529411764,0.2,3096,2271,5510,0.5
247,9,2.94,10,0.46938775510204084,0.2,3105,2280,5532,0.5
248,10,2.98,10,0.41818181818181815,0.2,3115,2290,5554,0.5
249,15,3.0,10,0.3076923076923077,0.2,3130,2296,5576,0.5
250,13,3.02,10,0.35,0.22,3143,2302,5596,0.5
251,8,3.12,10,0.3230769230769231,0.22,3151,2314,5621,0.5
252,19,3.02,10,0.4406779661016949,0.18,3170,2320,5641,0.5
253,14,3.02,10,0.4727272727272727,0.24,3184,2328,5663,0.5
254,10,3.16,10,0.42857142857142855,0.24,3194,2334,5686,0.5
255,11,3.2,10,0.41379310344827586,0.22,3205,2341,5706,0.5
256,16,3.1,10,0.3968253968253968,0.24,3221,2351,5727,0.5
257,11,3.08,10,0.5,0.24,3232,2361,5747,0.5
258,8,3.1,10,0.45098039215686275,0.24,3240,2369,5764,0.5
259,14,3.08,10,0.4444444444444444,0.24,3254,2379,5787,0.5
260,7,3.16,10,0.4,0.26,3261,2392,5811,0.5
261,15,2.96,10,0.4716981132075472,0.26,3276,2400,5824,0.5
262,14,3.0,10,0.3442622950819672,0.24,3290,2407,5847,0.5
263,16,3.02,10,0.3389830508474576,0.22,3306,2413,5870,0.5
264,15,3.08,10,0.3230769230769231,0.24,3321,2424,5899,0.5
265,11,3.14,10,0.43103448275862066,0.26,3332,2434,5923,0.5
266,18,3.1,10,0.34328358208955223,0.24,3350,2448,5953,0.5
267,14,3.12,10,0.3709677419354839,0.28,3364,2458,5978,0.5
268,11,3.12,10,0.3492063492063492,0.28,3375,2471,6002,0.5
269,11,3.14,10,0.39344262295081966,0.26,3386,2485,6028,0.5
270,9,3.12,10,0.3898305084745763,0.24,3395,2498,6049,0.5
271,8,3.08,10,0.4423076923076923,0.24,3403,2511,6068,0.5
272,15,2.94,10,0.3888888888888889,0.26,3418,2522,6087,0.5
273,8,3.02,10,0.41509433962264153,0.24,3426,2538,6115,0.5
274,13,3.1,10,0.4074074074074074,0.24,3439,2548,6142,0.5
275,11,3.1,10,0.41818181818181815,0.26,3450,2561,6166,0.5
276,13,3.18,10,0.3582089552238806,0.26,3463,2575,6197,0.5
277,8,3.14,10,0.3770491803278688,0.26,3471,2592,6220,0.5
278,7,3.2,10,0.48148148148148145,0.24,3478,2602,6240,0.5
279,13,3.04,10,0.45454545454545453,0.18,3491,2614,6257,0.5
280,12,2.96,10,0.41818181818181815,0.2,3503,2626,6277,0.5
281,11,2.94,10,0.46296296296296297,0.2,3514,2634,6295,0.5
282,11,2.96,10,0.4444444444444444,0.24,3525,2645,6318,0.5
283,12,3.02,10,0.42105263157894735,0.22,3537,2656,6344,0.5
284,11,3.06,10,0.38333333333333336,0.2,3548,2666,6367,0.5
285,14,2.96,10,0.4262295081967213,0.18,3562,2679,6389,0.5
286,11,3.06,10,0.38095238095238093,0.24,3573,2685,6411,0.5
287,14,2.94,10,0.38333333333333336,0.22,3587,2696,6430,0.5
288,12,3.06,10,0.36363636363636365,0.26,3599,2701,6453,0.5
289,10,3.08,10,0.34545454545454546,0.26,3609,2711,6474,0.5
290,8,3.12,10,0.4489795918367347,0.26,3617,2717,6490,0.5
291,11,3.22,10,0.3559322033898305,0.24,3628,2724,6513,0.5
292,14,3.14,10,0.34375,0.22,3642,2733,6532,0.5
293,18,3.0,10,0.3559322033898305,0.22,3660,2739,6549,0.5
294,13,2.96,10,0.3888888888888889,0.2,3673,2748,6569,0.5
295,13,3.02,10,0.44642857142857145,0.2,3686,2756,6593,0.5
296,15,3.08,10,0.3142857142857143,0.18,3701,2769,6624,0.5
297,14,3.18,10,0.45161290322580644,0.2,3715,2776,6650,0.5
298,13,3.12,10,0.373134328358209,0.22,3728,2787,6671,0.5
299,14,3.02,10,0.3770491803278688,0.18,3742,2795,6688,0.5
300,15,3.06,10,0.3968253968253968,0.22,3757,2804,6714,0.5
